iter,timestamp,traj_waypoints,total_balls,cell0,cell1,cell2,cell3,cell4,cell5
304,2025-10-12 06:40:03,1571,97,14,10,21,26,9,17
305,2025-10-12 06:40:59,1571,100,18,13,18,16,11,24
306,2025-10-12 06:42:02,1571,94,19,12,15,18,8,22
307,2025-10-12 06:43:10,1018,99,16,11,21,19,10,22
308,2025-10-12 06:44:13,1571,100,20,14,21,14,12,19
309,2025-10-12 06:45:10,1571,100,22,12,17,17,9,23
310,2025-10-12 06:46:07,1571,98,11,20,18,19,8,22
311,2025-10-12 06:47:14,1051,93,18,11,17,21,12,14
312,2025-10-12 06:48:11,1571,100,18,13,18,16,11,24
313,2025-10-12 06:49:22,918,98,17,11,22,22,10,16
314,2025-10-12 06:50:18,1571,99,16,13,18,18,11,23
315,2025-10-12 06:51:25,1203,96,19,16,9,17,16,19
316,2025-10-12 06:52:22,1571,99,18,12,17,16,12,24
317,2025-10-12 06:53:20,1571,100,18,10,22,25,15,10
318,2025-10-12 06:54:18,1571,98,23,12,16,16,9,22
319,2025-10-12 06:55:16,1571,98,16,14,22,22,14,10
320,2025-10-12 06:56:15,1571,80,10,6,24,10,8,22
321,2025-10-12 06:57:15,1571,100,14,14,25,23,14,10
322,2025-10-12 06:58:12,1571,92,14,13,18,10,8,29
323,2025-10-12 06:59:11,1571,99,22,11,15,19,12,20
324,2025-10-12 07:00:09,1571,92,14,13,18,10,8,29
325,2025-10-12 07:01:16,1048,92,16,11,15,20,18,12
326,2025-10-12 07:02:27,918,98,17,11,23,21,10,16
327,2025-10-12 07:03:30,1571,99,16,13,18,18,11,23
328,2025-10-12 07:04:34,1571,98,23,12,16,16,9,22
329,2025-10-12 07:05:39,1571,100,22,12,17,17,9,23
330,2025-10-12 07:06:44,1571,98,23,12,16,16,9,22
331,2025-10-12 07:07:53,1140,96,16,11,11,21,14,23
332,2025-10-12 07:09:01,1571,100,17,14,13,17,11,28
333,2025-10-12 07:10:13,939,79,22,16,20,4,16,1
334,2025-10-12 07:11:11,1571,95,17,14,20,10,9,25
335,2025-10-12 07:12:11,1571,95,20,16,19,17,8,15
336,2025-10-12 07:13:22,918,98,17,11,22,22,10,16
337,2025-10-12 07:14:19,1571,92,14,13,18,10,8,29
338,2025-10-12 07:15:17,1571,92,14,13,18,10,8,29
339,2025-10-12 07:16:14,1571,100,17,11,16,16,13,27
340,2025-10-12 07:17:12,1571,92,14,13,18,10,8,29
341,2025-10-12 07:18:16,1571,91,20,13,8,17,10,23
342,2025-10-12 07:19:14,1571,100,22,12,17,17,9,23
343,2025-10-12 07:20:12,1529,100,16,11,21,26,4,22
344,2025-10-12 07:21:09,1571,100,16,11,21,21,9,22
345,2025-10-12 07:22:21,935,84,18,19,21,8,18,0
346,2025-10-12 07:23:20,1571,99,18,12,24,19,16,10
347,2025-10-12 07:24:19,1571,99,19,10,21,20,13,16
348,2025-10-12 07:25:21,1571,91,25,6,23,7,8,22
349,2025-10-12 07:26:18,1571,97,23,16,17,11,15,15
350,2025-10-12 07:27:16,1571,98,19,7,23,24,7,18
351,2025-10-12 07:28:13,1571,98,23,12,16,16,9,22
352,2025-10-12 07:29:11,1571,98,9,21,20,18,8,22
353,2025-10-12 07:30:07,1571,100,18,13,18,16,11,24
354,2025-10-12 07:31:05,1571,100,16,11,21,21,8,23
355,2025-10-12 07:32:03,1571,97,12,18,17,20,8,22
356,2025-10-12 07:33:05,1462,85,17,3,22,4,39,0
357,2025-10-12 07:34:03,1571,99,19,11,17,19,10,23
358,2025-10-12 07:35:02,1571,98,16,8,22,26,7,19
359,2025-10-12 07:36:00,1571,100,16,11,21,22,8,22
360,2025-10-12 07:36:57,1571,96,11,21,15,19,8,22
361,2025-10-12 07:38:04,1571,92,14,13,18,10,8,29
362,2025-10-12 07:39:02,1571,100,22,12,17,17,9,23
363,2025-10-12 07:40:13,939,79,23,15,21,4,14,2
364,2025-10-12 07:41:12,1571,99,19,15,20,15,8,22
365,2025-10-12 07:42:30,934,82,16,19,20,9,15,3
366,2025-10-12 07:43:47,936,86,16,11,20,23,6,10
367,2025-10-12 07:44:53,1571,98,19,7,23,24,7,18
368,2025-10-12 07:45:59,1571,98,23,12,16,16,9,22
369,2025-10-12 07:46:56,1571,99,23,12,15,17,10,22
370,2025-10-12 07:47:58,1571,100,19,11,18,21,10,21
371,2025-10-12 07:49:14,946,86,18,16,21,10,19,2
372,2025-10-12 07:50:22,1127,97,18,14,21,14,8,22
373,2025-10-12 07:51:20,1571,100,22,12,17,17,9,23
374,2025-10-12 07:52:44,68,96,21,12,17,14,14,18
375,2025-10-12 07:54:04,891,93,17,13,13,15,14,21
376,2025-10-12 07:55:02,1571,99,16,13,18,18,11,23
377,2025-10-12 07:56:00,1571,97,12,21,15,19,8,22
378,2025-10-12 07:57:10,934,89,21,3,7,17,15,26
379,2025-10-12 07:58:07,1571,100,22,12,17,17,9,23
380,2025-10-12 07:59:05,1571,100,18,13,18,16,11,24
381,2025-10-12 08:00:03,1571,100,16,11,21,20,10,22
382,2025-10-12 08:01:00,1571,100,16,11,21,20,8,24
383,2025-10-12 08:01:58,1571,100,22,12,17,17,9,23
384,2025-10-12 08:03:16,935,91,17,17,20,13,22,2
385,2025-10-12 08:04:14,1571,95,17,19,12,18,9,20
386,2025-10-12 08:05:16,1571,92,14,13,18,10,8,29
387,2025-10-12 08:06:14,1571,100,22,12,17,17,9,23
388,2025-10-12 08:10:44,1571,99,22,11,17,18,9,22
389,2025-10-12 08:11:47,1571,96,18,24,10,6,17,21
390,2025-10-12 08:12:50,1571,92,14,13,18,10,8,29
391,2025-10-12 08:13:54,1571,97,14,18,16,19,8,22
392,2025-10-12 08:15:04,1571,92,14,13,18,10,8,29
393,2025-10-12 08:16:04,1571,98,21,9,21,18,18,11
394,2025-10-12 08:17:01,1571,99,23,12,15,17,10,22
395,2025-10-12 08:17:59,1571,100,16,11,21,20,9,23
396,2025-10-12 08:18:57,1571,88,18,12,19,20,11,8
397,2025-10-12 08:20:01,1571,100,22,16,6,12,18,26
398,2025-10-12 08:21:00,1571,100,16,11,21,19,10,23
399,2025-10-12 08:22:08,1048,92,16,11,15,20,18,12
400,2025-10-12 08:23:06,1571,100,18,14,17,18,12,21
401,2025-10-12 08:24:04,1571,85,6,13,24,12,8,22
402,2025-10-12 08:25:16,934,85,17,26,18,4,18,2
403,2025-10-12 08:26:16,1571,96,15,11,22,19,10,19
404,2025-10-12 08:27:16,1571,98,15,11,22,23,9,18
405,2025-10-12 08:28:13,1571,99,20,11,15,15,9,29
406,2025-10-12 08:29:13,1571,99,20,12,15,13,9,30
407,2025-10-12 08:30:13,1571,97,15,11,23,23,17,8
408,2025-10-12 08:31:12,1571,92,14,13,18,10,8,29
409,2025-10-12 08:32:11,1571,98,23,12,16,16,9,22
410,2025-10-12 08:33:09,1571,100,22,12,17,17,9,23
411,2025-10-12 08:34:08,1571,95,19,12,16,12,9,27
412,2025-10-12 08:35:19,1048,92,16,11,15,20,18,12
413,2025-10-12 08:36:26,1080,96,16,11,9,20,21,19
414,2025-10-12 08:37:33,1571,100,21,13,17,16,9,24
415,2025-10-12 08:38:38,1571,95,21,13,16,17,9,19
416,2025-10-12 08:39:44,1571,96,15,11,22,19,10,19
417,2025-10-12 08:40:53,1571,98,23,12,16,16,9,22
418,2025-10-12 08:41:57,1571,99,18,12,17,16,12,24
419,2025-10-12 08:43:01,1571,99,20,11,15,15,9,29
420,2025-10-12 08:44:10,1048,92,16,11,15,20,18,12
421,2025-10-12 08:45:09,1571,99,16,13,18,18,11,23
422,2025-10-12 08:46:09,1571,98,17,11,22,21,15,12
423,2025-10-12 08:47:06,1571,98,20,12,14,16,14,22
424,2025-10-12 08:48:04,1571,91,14,13,17,13,8,26
425,2025-10-12 08:49:03,1571,99,20,11,15,18,13,22
426,2025-10-12 08:50:05,1571,97,18,11,19,21,15,13
427,2025-10-12 08:51:23,650,90,17,14,20,11,8,20
428,2025-10-12 08:52:20,1571,100,16,12,16,17,16,23
429,2025-10-12 08:53:19,1571,100,18,13,18,16,11,24
430,2025-10-12 08:54:18,1571,86,12,8,21,15,8,22
431,2025-10-12 08:55:16,1571,95,21,13,12,13,13,23
432,2025-10-12 08:56:15,1571,98,18,12,17,17,11,23
